% mention
@RELATION men

@ATTRIBUTE gn {MASC, FEM}
@ATTRIBUTE gn1 {MASC, FEM}
@ATTRIBUTE num1 {SING, PLUR}
@ATTRIBUTE num {SING, PLUR}
@ATTRIBUTE en {PERS, LOC, ORG, FUNC}
@ATTRIBUTE en1 {PERS, LOC, ORG, FUNC}
@ATTRIBUTE gp {CASE=YES, CASE=NO}
@ATTRIBUTE gp1 {CASE=YES, CASE=NO}
@ATTRIBUTE id_form {YES, NO}
@ATTRIBUTE subform {YES, NO}
@ATTRIBUTE inc_rate REAL
@ATTRIBUTE dis_men REAL
@ATTRIBUTE dis_phrase REAL
@ATTRIBUTE dis_char REAL
@ATTRIBUTE sys_tag {PR, N}
@ATTRIBUTE sys_tag1 {PR, N}

@DATA
MASC,?,?,?,SING,SING,?,?,NO,NO,67,22,4,-425,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,46,21,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,55,20,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,67,19,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,53,18,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,39,17,0,0,PR,N
FEM,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,58,16,0,0,PR,N
FEM,?,?,?,PLUR,SING,?,?,NO,NO,64,15,0,0,PR,N
?,?,?,?,?,SING,?,?,NO,NO,64,14,0,0,PR,PR
MASC,?,?,?,PLUR,SING,?,?,NO,NO,48,13,0,0,PR,N
MASC,?,?,?,PLUR,SING,?,?,NO,NO,55,12,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,75,11,0,0,PR,PR
?,?,?,?,?,SING,?,?,NO,NO,69,10,0,0,PR,PR
?,?,?,?,?,SING,?,?,NO,NO,75,9,0,0,PR,PR
?,?,?,?,?,SING,?,?,NO,NO,22,8,0,0,PR,N
FEM,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,33,7,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,53,6,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,59,5,0,0,PR,N
?,?,?,?,SING,SING,?,?,NO,NO,75,4,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,83,3,0,0,PR,PR
?,?,?,?,SING,SING,?,?,NO,NO,83,2,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,1,0,0,PR,PR
?,?,?,?,SING,SING,?,?,YES,YES,100,0,0,0,PR,PR
MASC,?,?,?,PLUR,SING,CASE=YES,?,NO,NO,62,-1,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,62,-2,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-3,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-4,0,0,PR,PR
MASC,?,?,?,SING,SING,?,?,NO,NO,69,-5,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,46,-6,0,0,PR,N
FEM,?,?,?,SING,SING,?,?,NO,NO,55,-7,0,0,PR,N
MASC,?,?,?,SING,SING,?,?,NO,NO,75,-8,0,0,PR,PR
FEM,?,?,?,SING,SING,?,?,NO,NO,64,-9,0,0,PR,N
?,?,?,?,?,SING,?,?,NO,NO,83,-10,0,0,PR,PR
FEM,MASC,?,?,PLUR,PLUR,CASE=YES,CASE=YES,NO,NO,76,35,0,-62,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,52,34,4,-79,N,PR
MASC,MASC,?,?,SING,PLUR,CASE=YES,CASE=YES,NO,NO,47,33,2,-153,N,N
FEM,MASC,PERS,?,SING,PLUR,?,CASE=YES,NO,NO,61,32,3,-197,N,N
MASC,MASC,FUNC,?,SING,PLUR,?,CASE=YES,NO,NO,44,31,3,-219,N,N
MASC,MASC,?,?,SING,PLUR,CASE=YES,CASE=YES,NO,NO,72,30,3,-250,N,N
?,MASC,PERS,?,PLUR,PLUR,?,CASE=YES,NO,NO,54,29,3,-271,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,65,28,3,-309,N,N
MASC,MASC,FUNC,?,SING,PLUR,?,CASE=YES,NO,NO,43,27,0,0,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,46,26,4,-337,N,N
MASC,MASC,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,57,25,4,-356,N,N
FEM,MASC,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,58,24,4,-380,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,56,23,4,-425,N,PR
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,46,22,0,0,N,N
FEM,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,54,21,0,0,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,56,20,0,0,N,PR
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,52,19,0,0,N,N
FEM,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,44,18,0,0,N,N
FEM,MASC,?,?,PLUR,PLUR,CASE=YES,CASE=YES,NO,NO,62,17,0,0,N,N
FEM,MASC,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,56,16,0,0,N,N
?,MASC,?,?,?,PLUR,?,CASE=YES,NO,NO,55,15,0,0,N,PR
MASC,MASC,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,56,14,0,0,N,N
MASC,MASC,?,?,PLUR,PLUR,?,CASE=YES,NO,NO,59,13,0,0,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,62,12,0,0,N,PR
?,MASC,?,?,?,PLUR,?,CASE=YES,NO,NO,53,11,0,0,N,PR
?,MASC,?,?,?,PLUR,?,CASE=YES,NO,NO,62,10,0,0,N,PR
?,MASC,?,?,?,PLUR,?,CASE=YES,NO,NO,34,9,0,0,N,N
FEM,MASC,?,?,PLUR,PLUR,CASE=YES,CASE=YES,NO,NO,48,8,0,0,N,N
FEM,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,52,7,0,0,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,52,6,0,0,N,N
?,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,62,5,0,0,N,PR
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,62,4,0,0,N,PR
?,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,62,3,0,0,N,PR
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,56,2,0,0,N,PR
?,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,62,1,0,0,N,PR
MASC,MASC,?,?,PLUR,PLUR,CASE=YES,CASE=YES,YES,YES,100,0,0,0,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,59,-1,0,0,N,PR
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,56,-2,0,0,N,PR
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,62,-3,0,0,N,PR
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,55,-4,0,0,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,43,-5,0,0,N,N
FEM,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,54,-6,0,0,N,N
MASC,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,56,-7,0,0,N,PR
FEM,MASC,?,?,SING,PLUR,?,CASE=YES,NO,NO,67,-8,0,0,N,N
?,MASC,?,?,?,PLUR,?,CASE=YES,NO,NO,56,-9,0,0,N,PR
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,51,36,0,-62,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,57,35,4,-79,PR,PR
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,50,34,2,-153,PR,N
FEM,MASC,PERS,?,SING,SING,?,?,NO,NO,67,33,3,-197,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,51,32,3,-219,PR,N
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,56,31,3,-250,PR,N
?,MASC,PERS,?,PLUR,SING,?,?,NO,NO,45,30,3,-271,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,53,29,3,-309,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,37,28,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,27,4,-337,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,47,26,4,-356,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,43,25,4,-380,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,55,24,4,-425,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,45,23,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,47,22,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,55,21,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,20,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,35,19,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,56,18,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,55,17,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,60,16,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,43,15,0,0,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,59,14,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,13,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,71,12,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,55,11,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,23,10,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,30,9,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,46,8,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,51,7,0,0,PR,N
?,MASC,?,?,SING,SING,?,?,NO,NO,69,6,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,5,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,62,4,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,YES,76,3,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,62,2,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,54,1,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,YES,YES,100,0,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,-1,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,-2,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,-3,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,42,-4,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,47,-5,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,55,-6,0,0,PR,PR
FEM,MASC,?,?,SING,SING,?,?,NO,NO,61,-7,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,55,-8,0,0,PR,PR
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,47,37,0,-62,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,YES,87,36,4,-79,PR,PR
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,41,35,2,-153,PR,N
FEM,MASC,PERS,?,SING,SING,?,?,NO,NO,72,34,3,-197,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,43,33,3,-219,PR,N
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,52,32,3,-250,PR,N
?,MASC,PERS,?,PLUR,SING,?,?,NO,NO,41,31,3,-271,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,69,30,3,-309,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,42,29,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,28,4,-337,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,47,27,4,-356,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,43,26,4,-380,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,25,4,-425,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,24,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,48,23,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,YES,83,22,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,47,21,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,43,20,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,52,19,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,57,18,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,64,17,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,43,16,0,0,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,55,15,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,14,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,62,13,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,67,12,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,22,11,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,36,10,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,53,9,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,47,8,0,0,PR,N
?,MASC,?,?,SING,SING,?,?,NO,NO,75,7,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,6,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,75,5,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,4,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,75,3,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,56,2,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,1,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,YES,YES,100,0,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,-1,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,-2,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,33,-3,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,48,-4,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,-5,0,0,PR,PR
FEM,MASC,?,?,SING,SING,?,?,NO,NO,71,-6,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,67,-7,0,0,PR,PR
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,53,38,0,-62,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,78,37,4,-79,PR,PR
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,41,36,2,-153,PR,N
FEM,MASC,PERS,?,SING,SING,?,?,NO,NO,72,35,3,-197,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,43,34,3,-219,PR,N
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,58,33,3,-250,PR,N
?,MASC,PERS,?,PLUR,SING,?,?,NO,NO,41,32,3,-271,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,31,3,-309,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,47,30,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,29,4,-337,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,47,28,4,-356,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,43,27,4,-380,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,YES,83,26,4,-425,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,42,25,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,55,24,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,23,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,53,22,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,39,21,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,58,20,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,57,19,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,72,18,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,43,17,0,0,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,62,16,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,YES,92,15,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,62,14,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,67,13,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,25,12,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,36,11,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,59,10,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,53,9,0,0,PR,N
?,MASC,?,?,SING,SING,?,?,NO,NO,75,8,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,7,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,75,6,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,5,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,75,4,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,62,3,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,2,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,83,1,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,YES,YES,100,0,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,-1,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,-2,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,55,-3,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,YES,83,-4,0,0,PR,PR
FEM,MASC,?,?,SING,SING,?,?,NO,NO,71,-5,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,67,-6,0,0,PR,PR
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,43,39,0,-62,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,52,38,4,-79,N,PR
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,77,37,2,-153,N,N
FEM,MASC,PERS,?,SING,SING,?,?,NO,NO,61,36,3,-197,N,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,44,35,3,-219,N,N
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,67,34,3,-250,N,N
?,MASC,PERS,?,PLUR,SING,?,?,NO,NO,42,33,3,-271,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,54,32,3,-309,N,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,35,31,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,51,30,4,-337,N,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,43,29,4,-356,N,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,44,28,4,-380,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,50,27,4,-425,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,68,26,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,44,25,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,50,24,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,52,23,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,41,22,0,0,N,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,46,21,0,0,N,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,67,20,0,0,N,N
?,MASC,?,?,?,SING,?,?,NO,NO,55,19,0,0,N,PR
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,44,18,0,0,N,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,54,17,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,16,0,0,N,PR
?,MASC,?,?,?,SING,?,?,NO,NO,53,15,0,0,N,PR
?,MASC,?,?,?,SING,?,?,NO,NO,56,14,0,0,N,PR
?,MASC,?,?,?,SING,?,?,NO,NO,29,13,0,0,N,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,38,12,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,48,11,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,71,10,0,0,N,N
?,MASC,?,?,SING,SING,?,?,NO,NO,62,9,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,8,0,0,N,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,62,7,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,6,0,0,N,PR
?,MASC,?,?,SING,SING,?,?,NO,YES,69,5,0,0,N,PR
MASC,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,50,4,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,3,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,2,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,56,1,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,YES,YES,100,0,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,64,-1,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,44,-2,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,50,-3,0,0,N,PR
FEM,MASC,?,?,SING,SING,?,?,NO,NO,56,-4,0,0,N,N
?,MASC,?,?,?,SING,?,?,NO,NO,56,-5,0,0,N,PR
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,52,40,0,-62,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,34,39,4,-79,N,PR
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,57,38,2,-153,N,N
FEM,MASC,PERS,?,SING,SING,?,?,NO,NO,45,37,3,-197,N,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,52,36,3,-219,N,N
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,40,35,3,-250,N,N
?,MASC,PERS,?,PLUR,SING,?,?,NO,NO,44,34,3,-271,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,42,33,3,-309,N,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,32,32,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,39,31,4,-337,N,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,45,30,4,-356,N,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,52,29,4,-380,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,28,4,-425,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,YES,94,27,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,YES,70,26,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,33,25,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,24,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,37,23,0,0,N,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,40,22,0,0,N,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,35,21,0,0,N,N
?,MASC,?,?,?,SING,?,?,NO,NO,45,20,0,0,N,PR
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,42,19,0,0,N,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,38,18,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,17,0,0,N,PR
?,MASC,?,?,?,SING,?,?,NO,NO,44,16,0,0,N,PR
?,MASC,?,?,?,SING,?,?,NO,NO,42,15,0,0,N,PR
?,MASC,?,?,?,SING,?,?,NO,NO,29,14,0,0,N,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,43,13,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,52,12,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,52,11,0,0,N,N
?,MASC,?,?,SING,SING,?,?,NO,YES,46,10,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,9,0,0,N,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,38,8,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,7,0,0,N,PR
?,MASC,?,?,SING,SING,?,?,NO,YES,46,6,0,0,N,PR
MASC,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,46,5,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,34,4,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,33,3,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,2,0,0,N,PR
MASC,MASC,?,?,SING,SING,?,?,NO,YES,64,1,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,YES,YES,100,0,0,0,N,N
FEM,MASC,?,?,SING,SING,?,?,NO,YES,70,-1,0,0,N,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,42,-2,0,0,N,PR
FEM,MASC,?,?,SING,SING,?,?,NO,NO,46,-3,0,0,N,N
?,MASC,?,?,?,SING,?,?,NO,NO,46,-4,0,0,N,PR
FEM,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,56,41,0,-62,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,56,40,4,-79,N,PR
MASC,FEM,?,?,SING,SING,CASE=YES,?,NO,NO,42,39,2,-153,N,N
FEM,FEM,PERS,?,SING,SING,?,?,NO,NO,59,38,3,-197,N,N
MASC,FEM,FUNC,?,SING,SING,?,?,NO,NO,59,37,3,-219,N,N
MASC,FEM,?,?,SING,SING,CASE=YES,?,NO,NO,45,36,3,-250,N,N
?,FEM,PERS,?,PLUR,SING,?,?,NO,NO,49,35,3,-271,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,47,34,3,-309,N,N
MASC,FEM,FUNC,?,SING,SING,?,?,NO,NO,38,33,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,50,32,4,-337,N,N
MASC,FEM,?,?,PLUR,SING,?,?,NO,NO,47,31,4,-356,N,N
FEM,FEM,?,?,PLUR,SING,?,?,NO,NO,57,30,4,-380,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,61,29,4,-425,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,70,28,0,0,N,N
